Schedule generated with strategy: ShortestDurationFirst
Total execute time: 1134
Operations:
operation id:   0 | earliest start:   4 | start:  123 | end:  129 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 224 | earliest start:   0 | start:  459 | end:  462 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [223]
operation id: 225 | earliest start:   0 | start:  462 | end:  468 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: [224]
operation id: 226 | earliest start:   0 | start:   21 | end:   27 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 227 | earliest start:   0 | start:   56 | end:   58 | duration:   2 | batch id: 1 | group id: 1 | predecessor ids: [226]
operation id: 228 | earliest start:   0 | start:  217 | end:  221 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [227]
operation id: 229 | earliest start:   0 | start:  419 | end:  428 | duration:   9 | batch id: 1 | group id: 1 | predecessor ids: [228]
operation id: 230 | earliest start:   4 | start:   95 | end:   97 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 231 | earliest start:   4 | start:  221 | end:  226 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [230]
operation id: 232 | earliest start:   4 | start:  317 | end:  318 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [231]
operation id: 233 | earliest start:   4 | start:  375 | end:  378 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: [160]
operation id: 234 | earliest start:   4 | start:  890 | end:  892 | duration:   2 | batch id: 2 | group id: 1 | predecessor ids: [233, 104]
operation id: 235 | earliest start:   4 | start:  892 | end:  893 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [234]
operation id: 236 | earliest start:   4 | start:  985 | end:  990 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [235]
operation id: 237 | earliest start:   4 | start:  990 | end: 1000 | duration:  10 | batch id: 2 | group id: 0 | predecessor ids: [236]
operation id: 238 | earliest start:   0 | start:   29 | end:   37 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 239 | earliest start:   0 | start:   66 | end:   73 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [238]
operation id: 240 | earliest start:   0 | start:  222 | end:  230 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: [239]
operation id: 241 | earliest start:   0 | start:  698 | end:  705 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [240, 187]
operation id: 242 | earliest start:   0 | start:  705 | end:  707 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [241]
operation id: 243 | earliest start:   0 | start:    1 | end:    3 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 244 | earliest start:   0 | start:   12 | end:   16 | duration:   4 | batch id: 1 | group id: 1 | predecessor ids: [243]
operation id: 245 | earliest start:   0 | start:  204 | end:  206 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [244]
operation id: 246 | earliest start:   0 | start:    3 | end:    6 | duration:   3 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 247 | earliest start:   0 | start:   16 | end:   17 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [246]
operation id: 248 | earliest start:   0 | start:  205 | end:  209 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [247]
operation id: 249 | earliest start:   0 | start:  392 | end:  393 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [248]
operation id: 250 | earliest start:   4 | start:   96 | end:   98 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 251 | earliest start:   4 | start:  226 | end:  235 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [250, 209]
operation id: 252 | earliest start:   4 | start:  318 | end:  325 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [251]
operation id: 253 | earliest start:   4 | start:  554 | end:  560 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [252]
operation id: 254 | earliest start:   4 | start:  564 | end:  568 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [253]
operation id: 255 | earliest start:   4 | start:  812 | end:  820 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [254]
operation id: 256 | earliest start:   0 | start:   35 | end:   43 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 257 | earliest start:   0 | start:   73 | end:   78 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [256]
operation id: 258 | earliest start:   0 | start:  227 | end:  236 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: [257]
operation id: 259 | earliest start:   0 | start:  434 | end:  440 | duration:   6 | batch id: 1 | group id: 1 | predecessor ids: [258]
operation id: 260 | earliest start:   4 | start:  112 | end:  116 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 261 | earliest start:   4 | start:  288 | end:  296 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [260]
operation id: 262 | earliest start:   4 | start:  358 | end:  365 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [261]
operation id: 263 | earliest start:   4 | start:  635 | end:  638 | duration:   3 | batch id: 0 | group id: 1 | predecessor ids: [262]
operation id: 264 | earliest start:   0 | start:   63 | end:   72 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 265 | earliest start:   0 | start:  102 | end:  107 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [264]
operation id: 266 | earliest start:   0 | start:  246 | end:  251 | duration:   5 | batch id: 1 | group id: 0 | predecessor ids: [265]
operation id: 267 | earliest start:   0 | start:  450 | end:  459 | duration:   9 | batch id: 1 | group id: 1 | predecessor ids: [266]
operation id: 268 | earliest start:   0 | start:  459 | end:  466 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [267]
operation id: 269 | earliest start:   4 | start:  152 | end:  159 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 270 | earliest start:   4 | start:  341 | end:  343 | duration:   2 | batch id: 0 | group id: 1 | predecessor ids: [269]
operation id: 271 | earliest start:   4 | start:  398 | end:  406 | duration:   8 | batch id: 0 | group id: 0 | predecessor ids: [270]
operation id: 272 | earliest start:   4 | start:  673 | end:  680 | duration:   7 | batch id: 0 | group id: 1 | predecessor ids: [271]
operation id: 273 | earliest start:   4 | start:  680 | end:  690 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [272]
operation id: 274 | earliest start:   4 | start:  156 | end:  163 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 275 | earliest start:   4 | start:  343 | end:  348 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [274]
operation id: 276 | earliest start:   4 | start:  406 | end:  407 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [275]
operation id: 277 | earliest start:   4 | start:   97 | end:   99 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 278 | earliest start:   4 | start:  235 | end:  241 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [277]
operation id: 279 | earliest start:   4 | start:  324 | end:  333 | duration:   9 | batch id: 0 | group id: 0 | predecessor ids: [278]
operation id: 280 | earliest start:   4 | start:  570 | end:  580 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [279]
operation id: 281 | earliest start:   4 | start:  580 | end:  584 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [280]
operation id: 282 | earliest start:   4 | start:  824 | end:  828 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [281]
operation id: 283 | earliest start:   4 | start:  298 | end:  303 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [101]
operation id: 284 | earliest start:   4 | start:  665 | end:  673 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [283, 249]
operation id: 285 | earliest start:   4 | start:  673 | end:  676 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: [284]
operation id: 286 | earliest start:   4 | start:  872 | end:  877 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [285]
operation id: 287 | earliest start:   4 | start:  877 | end:  881 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [286]
operation id: 288 | earliest start:   4 | start:   98 | end:  100 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 289 | earliest start:   4 | start:  241 | end:  243 | duration:   2 | batch id: 2 | group id: 1 | predecessor ids: [288]
operation id: 290 | earliest start:   4 | start:  563 | end:  564 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [289, 253]
operation id: 291 | earliest start:   4 | start:  809 | end:  812 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [290]
operation id: 292 | earliest start:   4 | start:  812 | end:  820 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [291]
operation id: 293 | earliest start:   4 | start:  935 | end:  945 | duration:  10 | batch id: 2 | group id: 1 | predecessor ids: [292, 243]
operation id: 294 | earliest start:   4 | start:   99 | end:  101 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 295 | earliest start:   4 | start:  243 | end:  251 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [294]
operation id: 296 | earliest start:   4 | start:  325 | end:  331 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [295]
operation id: 297 | earliest start:   4 | start:  560 | end:  570 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [296, 226]
operation id: 298 | earliest start:   4 | start:  570 | end:  578 | duration:   8 | batch id: 0 | group id: 0 | predecessor ids: [297]
operation id: 299 | earliest start:   4 | start:  838 | end:  845 | duration:   7 | batch id: 0 | group id: 1 | predecessor ids: [298, 199, 3]
operation id: 300 | earliest start:   4 | start:  194 | end:  204 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 301 | earliest start:   4 | start:  379 | end:  385 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [300]
operation id: 302 | earliest start:   4 | start:  426 | end:  430 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [301]
operation id: 303 | earliest start:   0 | start:    6 | end:   10 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 304 | earliest start:   0 | start:   27 | end:   34 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [303]
operation id: 305 | earliest start:   0 | start:  417 | end:  420 | duration:   3 | batch id: 1 | group id: 0 | predecessor ids: [304, 119]
operation id: 306 | earliest start:   0 | start:   12 | end:   17 | duration:   5 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 307 | earliest start:   0 | start:  514 | end:  517 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [306, 156, 56]
operation id: 308 | earliest start:   0 | start:  517 | end:  521 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [307]
operation id: 309 | earliest start:   4 | start:   88 | end:   89 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 310 | earliest start:   4 | start:  168 | end:  172 | duration:   4 | batch id: 2 | group id: 1 | predecessor ids: [309]
operation id: 311 | earliest start:   4 | start:  292 | end:  298 | duration:   6 | batch id: 2 | group id: 0 | predecessor ids: [310]
operation id: 312 | earliest start:   4 | start:  504 | end:  505 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [311]
operation id: 313 | earliest start:   0 | start:  378 | end:  382 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [59]
operation id: 314 | earliest start:   0 | start:  647 | end:  654 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [313]
operation id: 315 | earliest start:   0 | start:  654 | end:  662 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: [314]
operation id: 316 | earliest start:   0 | start:  862 | end:  871 | duration:   9 | batch id: 1 | group id: 1 | predecessor ids: [315]
operation id: 317 | earliest start:   0 | start:  871 | end:  878 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [316]
operation id: 318 | earliest start:   4 | start:  175 | end:  184 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 319 | earliest start:   4 | start:  360 | end:  366 | duration:   6 | batch id: 2 | group id: 1 | predecessor ids: [318, 83]
operation id: 320 | earliest start:   4 | start:  410 | end:  417 | duration:   7 | batch id: 2 | group id: 0 | predecessor ids: [319]
operation id: 321 | earliest start:   4 | start:  928 | end:  933 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [320, 291]
operation id: 322 | earliest start:   4 | start:  933 | end:  937 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [321, 185]
operation id: 323 | earliest start:   4 | start: 1018 | end: 1024 | duration:   6 | batch id: 2 | group id: 1 | predecessor ids: [322]
operation id: 324 | earliest start:   4 | start:  433 | end:  437 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [276]
operation id: 325 | earliest start:   4 | start:  724 | end:  727 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [324]
operation id: 326 | earliest start:   4 | start:  727 | end:  731 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [325]
operation id: 327 | earliest start:   4 | start:  899 | end:  902 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [326]
operation id: 328 | earliest start:   4 | start:  902 | end:  904 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [327, 327]
operation id: 329 | earliest start:   4 | start:  101 | end:  104 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 330 | earliest start:   4 | start:  261 | end:  267 | duration:   6 | batch id: 2 | group id: 1 | predecessor ids: [329]
operation id: 331 | earliest start:   4 | start:  333 | end:  337 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [330]
operation id: 332 | earliest start:   4 | start:  580 | end:  588 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [331]
operation id: 333 | earliest start:   4 | start:  180 | end:  189 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 334 | earliest start:   4 | start:  486 | end:  487 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [333, 213]
operation id: 335 | earliest start:   4 | start:  488 | end:  496 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [334]
operation id: 336 | earliest start:   4 | start:  778 | end:  788 | duration:  10 | batch id: 2 | group id: 1 | predecessor ids: [335]
operation id: 337 | earliest start:   4 | start:  350 | end:  356 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [156]
operation id: 338 | earliest start:   4 | start:  616 | end:  624 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [337]
operation id: 339 | earliest start:   4 | start:  624 | end:  629 | duration:   5 | batch id: 0 | group id: 0 | predecessor ids: [338]
operation id: 340 | earliest start:   4 | start:  967 | end:  975 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [339, 134]
operation id: 341 | earliest start:   4 | start:  975 | end:  980 | duration:   5 | batch id: 0 | group id: 0 | predecessor ids: [340]
operation id: 342 | earliest start:   4 | start: 1029 | end: 1039 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [341]
operation id: 343 | earliest start:   4 | start:  163 | end:  171 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 344 | earliest start:   4 | start:  352 | end:  356 | duration:   4 | batch id: 2 | group id: 1 | predecessor ids: [343]
operation id: 345 | earliest start:   4 | start:  881 | end:  890 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: [344, 287]
operation id: 346 | earliest start:   4 | start:  945 | end:  947 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: [293]
operation id: 347 | earliest start:   4 | start: 1024 | end: 1026 | duration:   2 | batch id: 0 | group id: 1 | predecessor ids: [346]
operation id: 348 | earliest start:   4 | start: 1026 | end: 1030 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [347]
operation id: 349 | earliest start:   4 | start: 1065 | end: 1071 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [348, 223, 318]
operation id: 350 | earliest start:   4 | start: 1071 | end: 1072 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [349, 69]
operation id: 351 | earliest start:   4 | start: 1072 | end: 1078 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [350]
operation id: 352 | earliest start:   4 | start:  129 | end:  135 | duration:   6 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 353 | earliest start:   4 | start:  487 | end:  496 | duration:   9 | batch id: 2 | group id: 1 | predecessor ids: [352, 211]
operation id: 354 | earliest start:   4 | start:  820 | end:  829 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: [353, 292]
operation id: 355 | earliest start:   4 | start:  945 | end:  954 | duration:   9 | batch id: 2 | group id: 1 | predecessor ids: [354, 271]
operation id: 356 | earliest start:   4 | start:  954 | end:  959 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [355]
operation id: 357 | earliest start:   4 | start: 1026 | end: 1028 | duration:   2 | batch id: 2 | group id: 1 | predecessor ids: [356]
operation id: 358 | earliest start:   0 | start:    0 | end:    1 | duration:   1 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 359 | earliest start:   0 | start:    1 | end:    6 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [358]
operation id: 360 | earliest start:   0 | start:  600 | end:  607 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [359, 33]
operation id: 361 | earliest start:   4 | start:  103 | end:  106 | duration:   3 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 362 | earliest start:   4 | start:  902 | end:  911 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [361, 189]
operation id: 363 | earliest start:   4 | start:  911 | end:  916 | duration:   5 | batch id: 0 | group id: 0 | predecessor ids: [362]
operation id: 364 | earliest start:   4 | start:  990 | end:  993 | duration:   3 | batch id: 0 | group id: 1 | predecessor ids: [363]
operation id: 365 | earliest start:   4 | start:  993 | end:  999 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [364]
operation id: 366 | earliest start:   4 | start: 1057 | end: 1062 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [365]
operation id: 367 | earliest start:   4 | start:  554 | end:  564 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [204, 107]
operation id: 368 | earliest start:   4 | start:  877 | end:  883 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [367, 285]
operation id: 369 | earliest start:   4 | start:  883 | end:  886 | duration:   3 | batch id: 0 | group id: 0 | predecessor ids: [368, 142, 257]
operation id: 370 | earliest start:   4 | start:  979 | end:  984 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [369]
operation id: 371 | earliest start:   4 | start:  984 | end:  990 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [370]
operation id: 372 | earliest start:   4 | start: 1047 | end: 1057 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [371]
operation id: 373 | earliest start:   0 | start:   37 | end:   45 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 374 | earliest start:   0 | start:   78 | end:   83 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [373]
operation id: 375 | earliest start:   0 | start:  308 | end:  314 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: [374, 106, 359]
operation id: 376 | earliest start:   0 | start:  534 | end:  539 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [375]
operation id: 377 | earliest start:   0 | start:  539 | end:  548 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: [376, 165]
operation id: 378 | earliest start:   4 | start:  121 | end:  126 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 379 | earliest start:   4 | start:  311 | end:  314 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [378]
operation id: 380 | earliest start:   4 | start:  671 | end:  676 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [379, 177]
operation id: 381 | earliest start:   0 | start:  504 | end:  507 | duration:   3 | batch id: 1 | group id: 0 | predecessor ids: [172]
operation id: 382 | earliest start:   0 | start:  788 | end:  789 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [381]
operation id: 383 | earliest start:   0 | start:  789 | end:  796 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [382]
operation id: 384 | earliest start:   0 | start:  925 | end:  928 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [383]
operation id: 385 | earliest start:   0 | start:  928 | end:  930 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [384]
operation id: 386 | earliest start:   0 | start: 1003 | end: 1013 | duration:  10 | batch id: 1 | group id: 1 | predecessor ids: [385]
operation id: 387 | earliest start:   4 | start:  159 | end:  166 | duration:   7 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 388 | earliest start:   4 | start:  348 | end:  352 | duration:   4 | batch id: 2 | group id: 1 | predecessor ids: [387]
operation id: 389 | earliest start:   4 | start:  407 | end:  409 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [388]
operation id: 390 | earliest start:   4 | start: 1039 | end: 1047 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [389, 128, 371]
operation id: 391 | earliest start:   4 | start: 1047 | end: 1049 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [390]
operation id: 392 | earliest start:   0 | start:   23 | end:   29 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 393 | earliest start:   0 | start:   58 | end:   60 | duration:   2 | batch id: 1 | group id: 1 | predecessor ids: [392]
operation id: 394 | earliest start:   0 | start:  220 | end:  222 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [393]
operation id: 395 | earliest start:   4 | start:  365 | end:  368 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: [375]
operation id: 396 | earliest start:   4 | start:  638 | end:  639 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [395]
operation id: 397 | earliest start:   4 | start:  639 | end:  646 | duration:   7 | batch id: 2 | group id: 0 | predecessor ids: [396]
operation id: 398 | earliest start:   4 | start:  845 | end:  846 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [397]
operation id: 399 | earliest start:   4 | start:  846 | end:  850 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [398]
operation id: 400 | earliest start:   0 | start:  930 | end:  932 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [385, 353]
operation id: 401 | earliest start:   0 | start: 1013 | end: 1018 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [400]
operation id: 402 | earliest start:   0 | start: 1062 | end: 1072 | duration:  10 | batch id: 1 | group id: 0 | predecessor ids: [401, 366]
operation id: 403 | earliest start:   4 | start:  401 | end:  409 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [270]
operation id: 404 | earliest start:   4 | start:  680 | end:  685 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [403]
operation id: 405 | earliest start:   4 | start:  685 | end:  686 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [404]
operation id: 406 | earliest start:   4 | start:  883 | end:  890 | duration:   7 | batch id: 2 | group id: 1 | predecessor ids: [405]
operation id: 407 | earliest start:   0 | start:   43 | end:   51 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 408 | earliest start:   0 | start:   83 | end:   86 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [407]
operation id: 409 | earliest start:   0 | start:  230 | end:  234 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [408]
operation id: 410 | earliest start:   0 | start:  478 | end:  479 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [409, 330]
operation id: 411 | earliest start:   0 | start:  482 | end:  490 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: [410, 70]
operation id: 412 | earliest start:   4 | start:  564 | end:  571 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [290]
operation id: 413 | earliest start:   4 | start:  820 | end:  824 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [412]
operation id: 414 | earliest start:   4 | start:  824 | end:  834 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [413]
operation id: 415 | earliest start:   4 | start:  954 | end:  960 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [414]
operation id: 416 | earliest start:   4 | start: 1072 | end: 1082 | duration:  10 | batch id: 2 | group id: 0 | predecessor ids: [349]
operation id: 417 | earliest start:   4 | start: 1087 | end: 1095 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [416]
operation id: 418 | earliest start:   4 | start: 1095 | end: 1100 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [417]
operation id: 419 | earliest start:   4 | start: 1112 | end: 1119 | duration:   7 | batch id: 2 | group id: 1 | predecessor ids: [418, 368]
operation id: 420 | earliest start:   4 | start: 1119 | end: 1123 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [419, 81, 251]
operation id: 421 | earliest start:   4 | start: 1126 | end: 1134 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [420, 392]
operation id: 422 | earliest start:   4 | start:  132 | end:  138 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 423 | earliest start:   4 | start:  319 | end:  327 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [422]
operation id: 424 | earliest start:   4 | start:  646 | end:  649 | duration:   3 | batch id: 0 | group id: 0 | predecessor ids: [423, 283, 397]
operation id: 425 | earliest start:   4 | start:  855 | end:  862 | duration:   7 | batch id: 0 | group id: 1 | predecessor ids: [424]
operation id: 426 | earliest start:   4 | start:  862 | end:  866 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [425]
operation id: 427 | earliest start:   4 | start:  975 | end:  979 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [426]
operation id: 428 | earliest start:   4 | start:  479 | end:  486 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [410]
operation id: 429 | earliest start:   4 | start:  772 | end:  777 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [428]
operation id: 430 | earliest start:   4 | start:  777 | end:  786 | duration:   9 | batch id: 0 | group id: 0 | predecessor ids: [429, 214]
operation id: 431 | earliest start:   4 | start:  911 | end:  915 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [430]
operation id: 432 | earliest start:   4 | start:  915 | end:  925 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [431]
operation id: 433 | earliest start:   0 | start:   69 | end:   78 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 434 | earliest start:   0 | start:  107 | end:  112 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [433]
operation id: 435 | earliest start:   0 | start:  251 | end:  257 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: [434]
operation id: 436 | earliest start:   0 | start:  462 | end:  463 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [435]
operation id: 437 | earliest start:   4 | start:  256 | end:  263 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [434]
operation id: 438 | earliest start:   4 | start:  463 | end:  473 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [437]
operation id: 439 | earliest start:   4 | start:  473 | end:  474 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [438]
operation id: 440 | earliest start:   4 | start:  758 | end:  766 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [439, 310]
operation id: 441 | earliest start:   4 | start:  766 | end:  768 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: [440]
operation id: 442 | earliest start:   4 | start: 1062 | end: 1065 | duration:   3 | batch id: 0 | group id: 1 | predecessor ids: [441, 386]
operation id: 443 | earliest start:   4 | start:  234 | end:  240 | duration:   6 | batch id: 2 | group id: 0 | predecessor ids: [408]
operation id: 444 | earliest start:   4 | start:  440 | end:  443 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [443]
operation id: 445 | earliest start:   4 | start:  451 | end:  452 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [444]
