Schedule generated with strategy: LongestSuccessorDuration
Total execute time: 1136
Operations:
operation id:   0 | earliest start:   4 | start:  322 | end:  328 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 224 | earliest start:   0 | start:  505 | end:  508 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [223]
operation id: 225 | earliest start:   0 | start:  513 | end:  519 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: [224]
operation id: 226 | earliest start:   0 | start:    8 | end:   14 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 227 | earliest start:   0 | start:   14 | end:   16 | duration:   2 | batch id: 1 | group id: 1 | predecessor ids: [226]
operation id: 228 | earliest start:   0 | start:  215 | end:  219 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [227]
operation id: 229 | earliest start:   0 | start:  950 | end:  959 | duration:   9 | batch id: 1 | group id: 1 | predecessor ids: [228]
operation id: 230 | earliest start:   4 | start:  110 | end:  112 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 231 | earliest start:   4 | start:  659 | end:  664 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [230]
operation id: 232 | earliest start:   4 | start:  664 | end:  665 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [231]
operation id: 233 | earliest start:   4 | start:  284 | end:  287 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: [160]
operation id: 234 | earliest start:   4 | start:  771 | end:  773 | duration:   2 | batch id: 2 | group id: 1 | predecessor ids: [233, 104]
operation id: 235 | earliest start:   4 | start:  774 | end:  775 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [234]
operation id: 236 | earliest start:   4 | start:  831 | end:  836 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [235]
operation id: 237 | earliest start:   4 | start:  836 | end:  846 | duration:  10 | batch id: 2 | group id: 0 | predecessor ids: [236]
operation id: 238 | earliest start:   0 | start:   88 | end:   96 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 239 | earliest start:   0 | start:  112 | end:  119 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [238]
operation id: 240 | earliest start:   0 | start:  119 | end:  127 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: [239]
operation id: 241 | earliest start:   0 | start:  678 | end:  685 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [240, 187]
operation id: 242 | earliest start:   0 | start:  685 | end:  687 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [241]
operation id: 243 | earliest start:   0 | start:    0 | end:    2 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 244 | earliest start:   0 | start:    2 | end:    6 | duration:   4 | batch id: 1 | group id: 1 | predecessor ids: [243]
operation id: 245 | earliest start:   0 | start:  287 | end:  289 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [244]
operation id: 246 | earliest start:   0 | start:  240 | end:  243 | duration:   3 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 247 | earliest start:   0 | start:  550 | end:  551 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [246]
operation id: 248 | earliest start:   0 | start:  567 | end:  571 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [247]
operation id: 249 | earliest start:   0 | start:  618 | end:  619 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [248]
operation id: 250 | earliest start:   4 | start:   32 | end:   34 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 251 | earliest start:   4 | start:   55 | end:   64 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [250, 209]
operation id: 252 | earliest start:   4 | start:  135 | end:  142 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [251]
operation id: 253 | earliest start:   4 | start:  295 | end:  301 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [252]
operation id: 254 | earliest start:   4 | start:  301 | end:  305 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [253]
operation id: 255 | earliest start:   4 | start:  937 | end:  945 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [254]
operation id: 256 | earliest start:   0 | start:  156 | end:  164 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 257 | earliest start:   0 | start:  243 | end:  248 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [256]
operation id: 258 | earliest start:   0 | start:  248 | end:  257 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: [257]
operation id: 259 | earliest start:   0 | start:  918 | end:  924 | duration:   6 | batch id: 1 | group id: 1 | predecessor ids: [258]
operation id: 260 | earliest start:   4 | start:   69 | end:   73 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 261 | earliest start:   4 | start:  128 | end:  136 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [260]
operation id: 262 | earliest start:   4 | start:  278 | end:  285 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [261]
operation id: 263 | earliest start:   4 | start:  873 | end:  876 | duration:   3 | batch id: 0 | group id: 1 | predecessor ids: [262]
operation id: 264 | earliest start:   0 | start:  164 | end:  173 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 265 | earliest start:   0 | start:  301 | end:  306 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [264]
operation id: 266 | earliest start:   0 | start:  306 | end:  311 | duration:   5 | batch id: 1 | group id: 0 | predecessor ids: [265]
operation id: 267 | earliest start:   0 | start:  311 | end:  320 | duration:   9 | batch id: 1 | group id: 1 | predecessor ids: [266]
operation id: 268 | earliest start:   0 | start:  437 | end:  444 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [267]
operation id: 269 | earliest start:   4 | start:  315 | end:  322 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 270 | earliest start:   4 | start:  495 | end:  497 | duration:   2 | batch id: 0 | group id: 1 | predecessor ids: [269]
operation id: 271 | earliest start:   4 | start:  499 | end:  507 | duration:   8 | batch id: 0 | group id: 0 | predecessor ids: [270]
operation id: 272 | earliest start:   4 | start:  508 | end:  515 | duration:   7 | batch id: 0 | group id: 1 | predecessor ids: [271]
operation id: 273 | earliest start:   4 | start:  516 | end:  526 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [272]
operation id: 274 | earliest start:   4 | start:  173 | end:  180 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 275 | earliest start:   4 | start:  667 | end:  672 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [274]
operation id: 276 | earliest start:   4 | start:  672 | end:  673 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [275]
operation id: 277 | earliest start:   4 | start:  103 | end:  105 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 278 | earliest start:   4 | start:  161 | end:  167 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [277]
operation id: 279 | earliest start:   4 | start:  167 | end:  176 | duration:   9 | batch id: 0 | group id: 0 | predecessor ids: [278]
operation id: 280 | earliest start:   4 | start:  398 | end:  408 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [279]
operation id: 281 | earliest start:   4 | start:  408 | end:  412 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [280]
operation id: 282 | earliest start:   4 | start:  959 | end:  963 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [281]
operation id: 283 | earliest start:   4 | start:   68 | end:   73 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [101]
operation id: 284 | earliest start:   4 | start:  856 | end:  864 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [283, 249]
operation id: 285 | earliest start:   4 | start:  864 | end:  867 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: [284]
operation id: 286 | earliest start:   4 | start:  881 | end:  886 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [285]
operation id: 287 | earliest start:   4 | start:  886 | end:  890 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [286]
operation id: 288 | earliest start:   4 | start:  162 | end:  164 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 289 | earliest start:   4 | start:  554 | end:  556 | duration:   2 | batch id: 2 | group id: 1 | predecessor ids: [288]
operation id: 290 | earliest start:   4 | start:  566 | end:  567 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [289, 253]
operation id: 291 | earliest start:   4 | start:  590 | end:  593 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [290]
operation id: 292 | earliest start:   4 | start:  593 | end:  601 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [291]
operation id: 293 | earliest start:   4 | start:  739 | end:  749 | duration:  10 | batch id: 2 | group id: 1 | predecessor ids: [292, 243]
operation id: 294 | earliest start:   4 | start:   73 | end:   75 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 295 | earliest start:   4 | start:  195 | end:  203 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [294]
operation id: 296 | earliest start:   4 | start:  203 | end:  209 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [295]
operation id: 297 | earliest start:   4 | start:  209 | end:  219 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [296, 226]
operation id: 298 | earliest start:   4 | start:  219 | end:  227 | duration:   8 | batch id: 0 | group id: 0 | predecessor ids: [297]
operation id: 299 | earliest start:   4 | start: 1016 | end: 1023 | duration:   7 | batch id: 0 | group id: 1 | predecessor ids: [298, 199, 3]
operation id: 300 | earliest start:   4 | start:  127 | end:  137 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 301 | earliest start:   4 | start:  408 | end:  414 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [300]
operation id: 302 | earliest start:   4 | start:  444 | end:  448 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [301]
operation id: 303 | earliest start:   0 | start:   92 | end:   96 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 304 | earliest start:   0 | start:  450 | end:  457 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [303]
operation id: 305 | earliest start:   0 | start:  457 | end:  460 | duration:   3 | batch id: 1 | group id: 0 | predecessor ids: [304, 119]
operation id: 306 | earliest start:   0 | start:  264 | end:  269 | duration:   5 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 307 | earliest start:   0 | start:  417 | end:  420 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [306, 156, 56]
operation id: 308 | earliest start:   0 | start:  448 | end:  452 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [307]
operation id: 309 | earliest start:   4 | start:  127 | end:  128 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 310 | earliest start:   4 | start:  350 | end:  354 | duration:   4 | batch id: 2 | group id: 1 | predecessor ids: [309]
operation id: 311 | earliest start:   4 | start:  395 | end:  401 | duration:   6 | batch id: 2 | group id: 0 | predecessor ids: [310]
operation id: 312 | earliest start:   4 | start: 1080 | end: 1081 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [311]
operation id: 313 | earliest start:   0 | start:  480 | end:  484 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [59]
operation id: 314 | earliest start:   0 | start:  541 | end:  548 | duration:   7 | batch id: 1 | group id: 1 | predecessor ids: [313]
operation id: 315 | earliest start:   0 | start:  548 | end:  556 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: [314]
operation id: 316 | earliest start:   0 | start:  556 | end:  565 | duration:   9 | batch id: 1 | group id: 1 | predecessor ids: [315]
operation id: 317 | earliest start:   0 | start:  611 | end:  618 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [316]
operation id: 318 | earliest start:   4 | start:   14 | end:   23 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 319 | earliest start:   4 | start:  119 | end:  125 | duration:   6 | batch id: 2 | group id: 1 | predecessor ids: [318, 83]
operation id: 320 | earliest start:   4 | start:  189 | end:  196 | duration:   7 | batch id: 2 | group id: 0 | predecessor ids: [319]
operation id: 321 | earliest start:   4 | start:  734 | end:  739 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [320, 291]
operation id: 322 | earliest start:   4 | start:  739 | end:  743 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [321, 185]
operation id: 323 | earliest start:   4 | start: 1066 | end: 1072 | duration:   6 | batch id: 2 | group id: 1 | predecessor ids: [322]
operation id: 324 | earliest start:   4 | start:  673 | end:  677 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [276]
operation id: 325 | earliest start:   4 | start:  685 | end:  688 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [324]
operation id: 326 | earliest start:   4 | start:  688 | end:  692 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [325]
operation id: 327 | earliest start:   4 | start:  697 | end:  700 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [326]
operation id: 328 | earliest start:   4 | start:  700 | end:  702 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [327, 327]
operation id: 329 | earliest start:   4 | start:  107 | end:  110 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 330 | earliest start:   4 | start:  289 | end:  295 | duration:   6 | batch id: 2 | group id: 1 | predecessor ids: [329]
operation id: 331 | earliest start:   4 | start:  295 | end:  299 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [330]
operation id: 332 | earliest start:   4 | start:  929 | end:  937 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [331]
operation id: 333 | earliest start:   4 | start:  369 | end:  378 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 334 | earliest start:   4 | start:  551 | end:  552 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [333, 213]
operation id: 335 | earliest start:   4 | start:  556 | end:  564 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [334]
operation id: 336 | earliest start:   4 | start: 1034 | end: 1044 | duration:  10 | batch id: 2 | group id: 1 | predecessor ids: [335]
operation id: 337 | earliest start:   4 | start:  294 | end:  300 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [156]
operation id: 338 | earliest start:   4 | start:  330 | end:  338 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [337]
operation id: 339 | earliest start:   4 | start:  338 | end:  343 | duration:   5 | batch id: 0 | group id: 0 | predecessor ids: [338]
operation id: 340 | earliest start:   4 | start:  823 | end:  831 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [339, 134]
operation id: 341 | earliest start:   4 | start:  831 | end:  836 | duration:   5 | batch id: 0 | group id: 0 | predecessor ids: [340]
operation id: 342 | earliest start:   4 | start: 1097 | end: 1107 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [341]
operation id: 343 | earliest start:   4 | start:  219 | end:  227 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 344 | earliest start:   4 | start:  363 | end:  367 | duration:   4 | batch id: 2 | group id: 1 | predecessor ids: [343]
operation id: 345 | earliest start:   4 | start:  890 | end:  899 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: [344, 287]
operation id: 346 | earliest start:   4 | start:  749 | end:  751 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: [293]
operation id: 347 | earliest start:   4 | start:  751 | end:  753 | duration:   2 | batch id: 0 | group id: 1 | predecessor ids: [346]
operation id: 348 | earliest start:   4 | start:  753 | end:  757 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [347]
operation id: 349 | earliest start:   4 | start:  757 | end:  763 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [348, 223, 318]
operation id: 350 | earliest start:   4 | start:  763 | end:  764 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [349, 69]
operation id: 351 | earliest start:   4 | start: 1074 | end: 1080 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [350]
operation id: 352 | earliest start:   4 | start:   33 | end:   39 | duration:   6 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 353 | earliest start:   4 | start:   74 | end:   83 | duration:   9 | batch id: 2 | group id: 1 | predecessor ids: [352, 211]
operation id: 354 | earliest start:   4 | start:  601 | end:  610 | duration:   9 | batch id: 2 | group id: 0 | predecessor ids: [353, 292]
operation id: 355 | earliest start:   4 | start:  725 | end:  734 | duration:   9 | batch id: 2 | group id: 1 | predecessor ids: [354, 271]
operation id: 356 | earliest start:   4 | start:  734 | end:  739 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [355]
operation id: 357 | earliest start:   4 | start: 1072 | end: 1074 | duration:   2 | batch id: 2 | group id: 1 | predecessor ids: [356]
operation id: 358 | earliest start:   0 | start:    3 | end:    4 | duration:   1 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 359 | earliest start:   0 | start:  248 | end:  253 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [358]
operation id: 360 | earliest start:   0 | start:  417 | end:  424 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [359, 33]
operation id: 361 | earliest start:   4 | start:   39 | end:   42 | duration:   3 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 362 | earliest start:   4 | start:  650 | end:  659 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [361, 189]
operation id: 363 | earliest start:   4 | start:  659 | end:  664 | duration:   5 | batch id: 0 | group id: 0 | predecessor ids: [362]
operation id: 364 | earliest start:   4 | start:  664 | end:  667 | duration:   3 | batch id: 0 | group id: 1 | predecessor ids: [363]
operation id: 365 | earliest start:   4 | start:  667 | end:  673 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [364]
operation id: 366 | earliest start:   4 | start:  673 | end:  678 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [365]
operation id: 367 | earliest start:   4 | start:  647 | end:  657 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [204, 107]
operation id: 368 | earliest start:   4 | start:  867 | end:  873 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [367, 285]
operation id: 369 | earliest start:   4 | start:  873 | end:  876 | duration:   3 | batch id: 0 | group id: 0 | predecessor ids: [368, 142, 257]
operation id: 370 | earliest start:   4 | start:  876 | end:  881 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [369]
operation id: 371 | earliest start:   4 | start:  881 | end:  887 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [370]
operation id: 372 | earliest start:   4 | start: 1111 | end: 1121 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [371]
operation id: 373 | earliest start:   0 | start:  176 | end:  184 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 374 | earliest start:   0 | start:  253 | end:  258 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [373]
operation id: 375 | earliest start:   0 | start:  258 | end:  264 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: [374, 106, 359]
operation id: 376 | earliest start:   0 | start:  264 | end:  269 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [375]
operation id: 377 | earliest start:   0 | start:  430 | end:  439 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: [376, 165]
operation id: 378 | earliest start:   4 | start:  269 | end:  274 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 379 | earliest start:   4 | start:  420 | end:  423 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [378]
operation id: 380 | earliest start:   4 | start:  732 | end:  737 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [379, 177]
operation id: 381 | earliest start:   0 | start:  572 | end:  575 | duration:   3 | batch id: 1 | group id: 0 | predecessor ids: [172]
operation id: 382 | earliest start:   0 | start:  575 | end:  576 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [381]
operation id: 383 | earliest start:   0 | start:  580 | end:  587 | duration:   7 | batch id: 1 | group id: 0 | predecessor ids: [382]
operation id: 384 | earliest start:   0 | start:  587 | end:  590 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [383]
operation id: 385 | earliest start:   0 | start:  590 | end:  592 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [384]
operation id: 386 | earliest start:   0 | start:  599 | end:  609 | duration:  10 | batch id: 1 | group id: 1 | predecessor ids: [385]
operation id: 387 | earliest start:   4 | start:  227 | end:  234 | duration:   7 | batch id: 2 | group id: 0 | predecessor ids: []
operation id: 388 | earliest start:   4 | start:  532 | end:  536 | duration:   4 | batch id: 2 | group id: 1 | predecessor ids: [387]
operation id: 389 | earliest start:   4 | start:  536 | end:  538 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [388]
operation id: 390 | earliest start:   4 | start:  893 | end:  901 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [389, 128, 371]
operation id: 391 | earliest start:   4 | start:  901 | end:  903 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [390]
operation id: 392 | earliest start:   0 | start:   26 | end:   32 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 393 | earliest start:   0 | start:  497 | end:  499 | duration:   2 | batch id: 1 | group id: 1 | predecessor ids: [392]
operation id: 394 | earliest start:   0 | start:  519 | end:  521 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [393]
operation id: 395 | earliest start:   4 | start:  326 | end:  329 | duration:   3 | batch id: 2 | group id: 0 | predecessor ids: [375]
operation id: 396 | earliest start:   4 | start:  553 | end:  554 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [395]
operation id: 397 | earliest start:   4 | start:  564 | end:  571 | duration:   7 | batch id: 2 | group id: 0 | predecessor ids: [396]
operation id: 398 | earliest start:   4 | start:  572 | end:  573 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [397]
operation id: 399 | earliest start:   4 | start:  619 | end:  623 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [398]
operation id: 400 | earliest start:   0 | start:  592 | end:  594 | duration:   2 | batch id: 1 | group id: 0 | predecessor ids: [385, 353]
operation id: 401 | earliest start:   0 | start:  594 | end:  599 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [400]
operation id: 402 | earliest start:   0 | start:  678 | end:  688 | duration:  10 | batch id: 1 | group id: 0 | predecessor ids: [401, 366]
operation id: 403 | earliest start:   4 | start:  505 | end:  513 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [270]
operation id: 404 | earliest start:   4 | start:  809 | end:  814 | duration:   5 | batch id: 2 | group id: 1 | predecessor ids: [403]
operation id: 405 | earliest start:   4 | start:  814 | end:  815 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [404]
operation id: 406 | earliest start:   4 | start: 1089 | end: 1096 | duration:   7 | batch id: 2 | group id: 1 | predecessor ids: [405]
operation id: 407 | earliest start:   0 | start:  270 | end:  278 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 408 | earliest start:   0 | start:  423 | end:  426 | duration:   3 | batch id: 1 | group id: 1 | predecessor ids: [407]
operation id: 409 | earliest start:   0 | start:  426 | end:  430 | duration:   4 | batch id: 1 | group id: 0 | predecessor ids: [408]
operation id: 410 | earliest start:   0 | start:  573 | end:  574 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [409, 330]
operation id: 411 | earliest start:   0 | start:  608 | end:  616 | duration:   8 | batch id: 1 | group id: 0 | predecessor ids: [410, 70]
operation id: 412 | earliest start:   4 | start:  594 | end:  601 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [290]
operation id: 413 | earliest start:   4 | start:  707 | end:  711 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [412]
operation id: 414 | earliest start:   4 | start:  711 | end:  721 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [413]
operation id: 415 | earliest start:   4 | start: 1060 | end: 1066 | duration:   6 | batch id: 0 | group id: 1 | predecessor ids: [414]
operation id: 416 | earliest start:   4 | start:  763 | end:  773 | duration:  10 | batch id: 2 | group id: 0 | predecessor ids: [349]
operation id: 417 | earliest start:   4 | start:  773 | end:  781 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [416]
operation id: 418 | earliest start:   4 | start:  781 | end:  786 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [417]
operation id: 419 | earliest start:   4 | start:  886 | end:  893 | duration:   7 | batch id: 2 | group id: 1 | predecessor ids: [418, 368]
operation id: 420 | earliest start:   4 | start:  893 | end:  897 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [419, 81, 251]
operation id: 421 | earliest start:   4 | start: 1121 | end: 1129 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [420, 392]
operation id: 422 | earliest start:   4 | start:   73 | end:   79 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 423 | earliest start:   4 | start:  434 | end:  442 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [422]
operation id: 424 | earliest start:   4 | start:  575 | end:  578 | duration:   3 | batch id: 0 | group id: 0 | predecessor ids: [423, 283, 397]
operation id: 425 | earliest start:   4 | start:  700 | end:  707 | duration:   7 | batch id: 0 | group id: 1 | predecessor ids: [424]
operation id: 426 | earliest start:   4 | start:  707 | end:  711 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: [425]
operation id: 427 | earliest start:   4 | start:  711 | end:  715 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [426]
operation id: 428 | earliest start:   4 | start:  601 | end:  608 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [410]
operation id: 429 | earliest start:   4 | start:  763 | end:  768 | duration:   5 | batch id: 0 | group id: 1 | predecessor ids: [428]
operation id: 430 | earliest start:   4 | start:  768 | end:  777 | duration:   9 | batch id: 0 | group id: 0 | predecessor ids: [429, 214]
operation id: 431 | earliest start:   4 | start:  790 | end:  794 | duration:   4 | batch id: 0 | group id: 1 | predecessor ids: [430]
operation id: 432 | earliest start:   4 | start:  794 | end:  804 | duration:  10 | batch id: 0 | group id: 0 | predecessor ids: [431]
operation id: 433 | earliest start:   0 | start:  180 | end:  189 | duration:   9 | batch id: 1 | group id: 0 | predecessor ids: []
operation id: 434 | earliest start:   0 | start:  258 | end:  263 | duration:   5 | batch id: 1 | group id: 1 | predecessor ids: [433]
operation id: 435 | earliest start:   0 | start:  378 | end:  384 | duration:   6 | batch id: 1 | group id: 0 | predecessor ids: [434]
operation id: 436 | earliest start:   0 | start: 1058 | end: 1059 | duration:   1 | batch id: 1 | group id: 1 | predecessor ids: [435]
operation id: 437 | earliest start:   4 | start:  263 | end:  270 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [434]
operation id: 438 | earliest start:   4 | start:  320 | end:  330 | duration:  10 | batch id: 0 | group id: 1 | predecessor ids: [437]
operation id: 439 | earliest start:   4 | start:  330 | end:  331 | duration:   1 | batch id: 0 | group id: 0 | predecessor ids: [438]
operation id: 440 | earliest start:   4 | start:  524 | end:  532 | duration:   8 | batch id: 0 | group id: 1 | predecessor ids: [439, 310]
operation id: 441 | earliest start:   4 | start:  532 | end:  534 | duration:   2 | batch id: 0 | group id: 0 | predecessor ids: [440]
operation id: 442 | earliest start:   4 | start: 1031 | end: 1034 | duration:   3 | batch id: 0 | group id: 1 | predecessor ids: [441, 386]
operation id: 443 | earliest start:   4 | start:  426 | end:  432 | duration:   6 | batch id: 2 | group id: 0 | predecessor ids: [408]
operation id: 444 | earliest start:   4 | start:  768 | end:  771 | duration:   3 | batch id: 2 | group id: 1 | predecessor ids: [443]
operation id: 445 | earliest start:   4 | start:  773 | end:  774 | duration:   1 | batch id: 2 | group id: 0 | predecessor ids: [444]
